instid;sv_name;isi_id;jxf
373;Institutionen för bygg- och miljöteknik;000343742800010;0.53274865961604015452
373;Institutionen för bygg- och miljöteknik;000343834800010;0.71597551486459945316
373;Institutionen för bygg- och miljöteknik;000343927600008;0.68883138310130523148
373;Institutionen för bygg- och miljöteknik;000344210700013;1.67263819192268174646
373;Institutionen för bygg- och miljöteknik;000344894900001;0.71483330120497854888
373;Institutionen för bygg- och miljöteknik;000344989000009;0.75107817338680403217
373;Institutionen för bygg- och miljöteknik;000345475300007;1.01505402584362787906
373;Institutionen för bygg- och miljöteknik;000345489800040;1.3312798630431201
373;Institutionen för bygg- och miljöteknik;000346622500006;1.06349406799176614098
373;Institutionen för bygg- och miljöteknik;000346893600005;0.08763987043580664841
373;Institutionen för bygg- och miljöteknik;000347430000001;0.71483330120497854888
373;Institutionen för bygg- och miljöteknik;000349029200013;0.42987831716085404652
368;Institutionen för energi och miljö;000208602800004;0.43535002007763557812
368;Institutionen för energi och miljö;000208615100006;0.78782806799178275280
368;Institutionen för energi och miljö;000208788400006;1.6699406301962605
368;Institutionen för energi och miljö;000209695400002;0.26994090234761437181
368;Institutionen för energi och miljö;000209695500001;0.26994090234761437181
368;Institutionen för energi och miljö;000285227800004;1.2736634916312989
368;Institutionen för energi och miljö;000286715200001;1.8560382773392147
368;Institutionen för energi och miljö;000286942800006;1.02379248059904760211
368;Institutionen för energi och miljö;000287320100012;0.52378680752175301066
368;Institutionen för energi och miljö;000287346000023;0.96881875746541028625
368;Institutionen för energi och miljö;000287346000026;0.96881875746541028625
368;Institutionen för energi och miljö;000287476000004;1.2310736683796920
368;Institutionen för energi och miljö;000287542000007;0.99610165268954733173
368;Institutionen för energi och miljö;000287637100007;1.8625465373627860
368;Institutionen för energi och miljö;000287652300002;1.2310736683796920
368;Institutionen för energi och miljö;000288102600026;1.6637922338391451
368;Institutionen för energi och miljö;000288733600006;2.2424802843054719
368;Institutionen för energi och miljö;000288842700016;1.1320370792545445
368;Institutionen för energi och miljö;000288860800004;0.81662865014116140091
368;Institutionen för energi och miljö;000288949600002;0.60784719784424606581
368;Institutionen för energi och miljö;000289043000008;1.8560382773392147
368;Institutionen för energi och miljö;000289043000016;1.8560382773392147
368;Institutionen för energi och miljö;000289568400005;0.33803167843666952824
368;Institutionen för energi och miljö;000289605900008;1.6637922338391451
368;Institutionen för energi och miljö;000289697700007;0.96881875746541028625
368;Institutionen för energi och miljö;000289697700049;0.96881875746541028625
368;Institutionen för energi och miljö;000290245100001;1.3654809697196045
368;Institutionen för energi och miljö;000291253300020;1.1862452784609365
368;Institutionen för energi och miljö;000291411400044;1.6637922338391451
368;Institutionen för energi och miljö;000291739800001;1.4241285679753408
368;Institutionen för energi och miljö;000292370700002;0.63620888738304819447
368;Institutionen för energi och miljö;000292370700004;0.63620888738304819447
368;Institutionen för energi och miljö;000292370700006;0.63620888738304819447
368;Institutionen för energi och miljö;000292370700009;0.63620888738304819447
368;Institutionen för energi och miljö;000292632700001;1.1520442293974369
368;Institutionen för energi och miljö;000292712100007;1.2458127681988541
368;Institutionen för energi och miljö;000292736500008;1.00253440041599340282
368;Institutionen för energi och miljö;000292736500009;1.00253440041599340282
368;Institutionen för energi och miljö;000292736500010;1.00253440041599340282
368;Institutionen för energi och miljö;000292736500013;1.00253440041599340282
368;Institutionen för energi och miljö;000292736500015;1.2156393794498582
368;Institutionen för energi och miljö;000292766100033;1.6410619684945492
368;Institutionen för energi och miljö;000292807000004;2.3331243662099275
368;Institutionen för energi och miljö;000292850400013;0.93525135929702432843
368;Institutionen för energi och miljö;000293068200005;0.44812871488228068316
368;Institutionen för energi och miljö;000293118400002;1.2736634916312989
